Order ID,Order Date,Customer Name,Region,Product,Category,Sales,Quantity,Discount,Profit
uM-1214-960157,2021-06-17,George Hamilton,West,Phone,Technology,1840.24,5,0.27,64.14
JG-7604-798557,2020-12-12,Megan Carrillo,South,Pen,Office Supplies,1231.35,10,0.36,-298.52
zs-4789-311673,2022-06-20,Nancy Ruiz,South,Stapler,Office Supplies,734.88,7,0.02,323.9
se-9819-945527,2021-06-09,Jessica Davis,West,Paper,Office Supplies,62.08,8,0.19,-18.32
TM-8584-472809,2024-03-05,,West,Table,Furniture,1518.51,6,0.14,-349.8
KQ-1237-034930,2022-07-21,Joan Stevens,Central,Desk,Furniture,1811.8,3,0.24,-315.52
Pv-1576-294220,2021-11-02,Lisa Graham,Central,Pen,Office Supplies,237.4,4,0.1,-59.34
vz-3587-534502,2021-10-16,Tyler Atkins,West,Label,Office Supplies,1713.28,9,0.19,188.34
wf-6737-328031,2024-01-02,Lindsay Shaw,West,Bookcase,Furniture,,1,,0.0
Ar-0239-257762,2021-07-26,Alison Cook,West,Laptop,Technology,250.88,7,0.04,113.74
Mo-3737-809047,2022-03-24,Michael Price,Central,Bookcase,Furniture,,9,0.4,0.0
jK-8526-683916,2021-03-29,Mary Leonard,South,Stapler,Office Supplies,1409.71,8,0.4,-354.23
Ef-2684-526147,2024-05-09,Glenn Williams,Central,Phone,Technology,1551.1,1,0.25,-198.66
EX-7099-592187,2023-01-10,,East,Printer,Technology,751.47,10,0.16,35.66
zN-1411-159299,2022-03-18,Lisa Rose,East,Bookcase,Furniture,1147.9,9,0.02,228.68
Uq-2505-544300,2024-12-28,Danielle Campos,East,Table,Furniture,1034.58,8,0.12,503.23
HX-0679-900553,2022-07-06,Christopher Davenport,South,Laptop,Technology,691.97,4,0.12,-63.06
oF-6252-020730,2021-07-25,Shannon Weaver,South,Monitor,Technology,400.93,3,0.32,102.11
rj-3103-557870,2022-01-07,Caitlyn Myers,Central,Monitor,Technology,1342.69,9,0.32,302.61
rL-4857-185580,2024-08-04,Lori Tyler,Central,Desk,Furniture,1597.96,3,0.25,-371.58
vl-5190-958704,2024-07-31,Stacy Brown,East,Label,Office Supplies,1556.83,4,0.3,-427.35
ge-2326-673283,2023-03-13,Kathleen Powell,Central,Pen,Office Supplies,1113.08,2,0.39,-126.98
tu-9883-964829,2023-04-19,,West,Stapler,Office Supplies,1132.78,1,0.08,425.76
Bl-1730-882816,2022-11-21,Courtney Murphy,South,Chair,Furniture,100.32,1,0.11,22.3
dw-1819-202132,2024-11-10,Paige Brooks,West,Stapler,Office Supplies,1183.76,9,0.17,156.32
bz-2358-633078,2020-12-20,Emily Castro,South,Monitor,Technology,1545.59,2,0.18,699.15
Jc-4194-652849,2021-09-23,Lisa Bailey,South,Paper,Office Supplies,255.25,6,0.35,19.04
Ex-4682-026901,2023-04-01,,South,Paper,Office Supplies,733.27,3,0.28,275.53
et-5751-271706,2024-03-12,Caitlin Valdez,South,Label,Office Supplies,,6,0.46,0.0
ZA-2391-607888,2022-11-23,Brad Ruiz,West,Monitor,Technology,1724.36,2,0.5,-378.49
aA-9466-912263,2022-02-09,Michelle Haley,South,Laptop,Technology,437.62,10,0.1,22.55
QO-3029-887324,2022-11-09,Sandra Butler,Central,Monitor,Technology,895.62,1,0.35,358.94
yr-9277-037490,2022-10-28,Stephanie Huff,Central,Printer,Technology,1413.9,6,0.35,478.91
SQ-3949-494215,2020-10-05,Alicia Costa,Central,Monitor,Technology,739.75,4,0.08,119.18
Ae-9560-216492,2022-11-23,Mark Harrison,West,Desk,Furniture,1384.1,4,0.14,-173.49
Tf-8045-840750,2021-11-02,Bianca Mcmahon,East,Desk,Furniture,941.55,1,0.25,244.16
Cj-1137-524791,2023-09-23,Michael Johnson,East,Bookcase,Furniture,1318.15,6,0.27,334.12
Sv-5410-509392,2024-10-08,Gregory Rivers,South,Stapler,Office Supplies,421.9,8,0.25,107.39
il-3150-828557,2021-01-28,Steven Gomez,South,Laptop,Technology,,10,0.27,0.0
qM-4581-620713,2022-06-27,Thomas Collins,East,Desk,Furniture,609.14,9,0.24,-36.65
mZ-9552-720435,2025-04-15,Amber Horton,Central,Paper,Office Supplies,753.48,10,0.48,346.72
ZC-7749-308948,2023-07-13,Anthony Morgan,Central,Chair,Furniture,1211.87,5,0.38,126.08
Nt-4998-659247,2022-11-17,Anthony Turner,Central,Printer,Technology,556.33,1,,36.08
XO-1496-470848,2021-05-26,Julie Jordan,Central,Label,Office Supplies,1370.72,9,0.18,-368.32
JC-3746-511853,2022-08-18,Matthew Hall,West,Pen,Office Supplies,1233.84,7,,133.19
Wj-4757-763151,2023-11-06,Meredith Andrews,Central,Chair,Furniture,92.98,4,0.41,45.85
oE-3451-803926,2021-01-27,Lauren Flores,South,Stapler,Office Supplies,1845.38,6,0.11,-12.34
GH-1269-432524,2024-12-19,Katrina Kelly,Central,Bookcase,Furniture,,9,0.32,0.0
hF-7962-091506,2022-01-20,Eric Armstrong,Central,Label,Office Supplies,1692.65,5,0.27,255.9
nn-1696-005519,2024-01-13,Mary Conley,East,Paper,Office Supplies,1791.73,2,0.39,167.44
ZV-0886-045254,2023-08-30,Deanna Vazquez,South,Table,Furniture,191.42,2,,42.44
Ge-0817-999712,2022-12-18,Peter Baldwin,Central,Pen,Office Supplies,,2,0.49,0.0
Ak-5388-652129,2022-12-03,Douglas Murphy,West,Printer,Technology,647.2,9,0.27,151.7
Mp-2452-448064,2025-02-21,Ethan Dunn,West,Phone,Technology,631.6,5,0.36,304.66
fo-0358-660360,2022-11-07,Stacy Lucas,Central,Chair,Furniture,,3,0.33,0.0
vs-0657-450329,2021-04-21,Amy Gilbert,East,Laptop,Technology,1865.09,7,0.22,572.26
xR-9384-472382,2021-08-18,Kelly Bullock,East,Desk,Furniture,1354.65,10,0.49,379.81
ZB-8996-833939,2025-03-09,Adam Jefferson,West,Table,Furniture,1089.69,5,0.29,16.59
YC-5018-480140,2024-04-29,Ashlee Bradley,Central,Laptop,Technology,1111.77,7,0.46,416.07
NX-6057-550308,2020-08-31,Kyle Nelson,East,Printer,Technology,1619.0,10,0.44,641.49
RX-4388-093208,2021-10-30,,East,Stapler,Office Supplies,311.91,1,,-44.46
eY-4267-515253,2023-02-15,Ariel Martinez,Central,Stapler,Office Supplies,1489.99,8,0.08,313.63
dx-7041-482610,2021-03-02,Miranda Mcdonald,East,Printer,Technology,178.92,2,0.46,39.64
nr-7471-038009,2021-03-24,Amber White,East,Table,Furniture,649.78,2,0.48,-142.89
xb-0657-075649,2021-09-20,Timothy Clark,East,Stapler,Office Supplies,1327.23,3,0.37,232.28
kP-9918-035876,2020-12-22,Ian Peterson,West,Bookcase,Furniture,1831.14,9,0.41,583.71
PJ-3695-932217,2023-10-22,,South,Bookcase,Furniture,1297.75,6,0.42,118.79
AO-7322-907639,2020-07-13,James Fisher,West,Printer,Technology,1300.37,1,0.28,-86.2
JC-1547-753244,2021-08-07,Catherine Green,Central,Desk,Furniture,1382.1,5,0.26,-160.39
gE-0231-694750,2020-05-08,Randall Martinez,East,Laptop,Technology,1033.06,10,0.18,-221.45
WQ-8392-301293,2024-06-07,Luke Christensen,East,Phone,Technology,1023.0,5,0.15,-59.94
wv-6543-208294,2023-07-04,Rodney Ramos,West,Phone,Technology,43.84,1,0.28,17.28
Rh-6816-128762,2020-08-04,Daniel Davis,West,Monitor,Technology,1820.22,2,0.45,359.67
wg-4404-186751,2024-11-10,Jonathan Green,South,Phone,Technology,1478.95,1,0.26,665.49
Kt-6460-351790,2023-03-01,,East,Printer,Technology,496.4,7,0.14,84.75
gF-4198-680320,2024-01-13,Christie Levy,South,Phone,Technology,1391.57,3,0.24,587.76
mO-8063-397483,2023-04-09,Amber Stevens,West,Pen,Office Supplies,1045.59,6,0.21,-245.16
Wd-4430-316404,2024-12-25,,Central,Chair,Furniture,147.58,10,0.19,18.86
xh-3683-060962,2022-05-13,Christine Mcintosh,Central,Monitor,Technology,1257.02,1,0.17,-129.83
wd-5184-301335,2023-05-27,Mr. Daniel Hoffman Jr.,South,Phone,Technology,10.81,1,,1.84
hh-8682-421629,2023-12-14,Kimberly Randall,West,Table,Furniture,932.26,6,0.46,449.07
YY-9619-767729,2020-08-16,Kelly Smith,Central,Phone,Technology,1969.28,5,0.32,-308.25
oB-7915-853266,2023-09-01,Daniel Tapia,West,Desk,Furniture,640.56,10,0.08,80.68
xA-8085-414626,2024-01-04,Robert Silva,South,Stapler,Office Supplies,1781.5,7,0.04,-227.77
Ft-5883-860560,2022-02-07,Jennifer Davis,West,Monitor,Technology,881.76,7,0.16,-136.72
bW-0153-160508,2022-02-20,Nicholas Kaiser,East,Bookcase,Furniture,328.42,1,,-76.4
YS-2262-713942,2024-08-27,Terry Wright,South,Printer,Technology,1777.66,10,0.28,159.5
DM-1012-997484,2023-07-10,Amy Evans,East,Stapler,Office Supplies,1228.02,5,0.33,79.98
oY-5571-993051,2022-08-14,Roberto Sandoval,West,Paper,Office Supplies,1969.02,9,0.27,550.49
QD-5734-127984,2025-03-03,Laura Walker,Central,Monitor,Technology,,1,0.02,0.0
uv-0705-942332,2024-01-23,Kimberly Gutierrez,West,Printer,Technology,662.32,10,0.49,125.75
lB-2674-663267,2024-12-17,Jamie Bentley,East,Pen,Office Supplies,1024.33,5,0.49,386.01
Tq-1039-502765,2021-02-15,,West,Stapler,Office Supplies,1658.14,4,,-275.15
jC-5058-892959,2020-09-15,Daniel Lee,East,Laptop,Technology,1141.01,4,0.27,-196.19
GX-8372-023706,2023-01-26,Angelica Henson,South,Laptop,Technology,1651.4,10,0.4,134.17
xS-9092-987417,2022-11-26,Brian Garcia,East,Monitor,Technology,158.84,9,0.16,-31.48
aq-5696-204736,2023-02-11,Mrs. Katherine Stein,West,Pen,Office Supplies,806.83,6,0.38,-204.06
uf-6300-344182,2021-05-28,,East,Phone,Technology,815.66,3,0.19,188.44
gM-8618-959162,2022-05-06,Catherine Wright DDS,South,Laptop,Technology,447.19,6,0.43,190.18
gZ-6751-416412,2023-05-05,Jennifer Morris MD,West,Desk,Furniture,1325.05,2,0.06,-75.58
Ly-5423-664149,2024-06-25,Mr. Michael Tate,Central,Printer,Technology,460.67,4,0.19,76.17
Oq-2840-954949,2024-04-02,Ronald Richard,West,Phone,Technology,431.66,6,0.14,11.04
Of-1253-460265,2020-12-22,Mr. Eric Jones,South,Phone,Technology,1801.72,3,0.42,20.85
td-5737-524788,2023-12-30,,South,Pen,Office Supplies,200.45,2,0.26,52.28
zR-8098-235288,2022-01-10,John Mcintyre,South,Label,Office Supplies,1939.74,10,0.49,-344.14
lt-3171-377995,2024-09-21,Margaret Chandler,Central,Paper,Office Supplies,766.23,4,0.3,252.84
hc-7422-485986,2020-12-27,Jenna Farrell,West,Printer,Technology,,9,0.48,0.0
jh-3620-610007,2024-11-26,Ellen Boone,South,Label,Office Supplies,1839.19,8,0.42,273.78
Qx-5010-929441,2023-08-05,Tracy Neal,South,Table,Furniture,691.94,1,,-32.76
Dh-5421-937380,2022-09-02,,South,Paper,Office Supplies,1106.21,4,0.3,-166.3
rl-3209-916921,2020-07-08,Laura Willis,East,Phone,Technology,1602.97,6,0.2,732.33
RX-5947-569993,2021-10-13,Robert Hardy,East,Monitor,Technology,259.5,1,0.48,106.76
cv-1021-922792,2023-02-21,Miss Nicole Chase,Central,Bookcase,Furniture,1650.71,7,0.22,-362.59
Gp-5519-306580,2022-11-11,James Knapp,Central,Paper,Office Supplies,262.58,5,0.37,-33.95
PL-2520-552609,2024-10-29,Elizabeth Vasquez,South,Bookcase,Furniture,354.88,4,0.05,-17.46
eO-4038-676406,2021-05-08,Brian Rodriguez,South,Desk,Furniture,1731.86,3,,581.97
uz-7317-556559,2021-03-10,Veronica Schultz,South,Phone,Technology,1079.19,5,0.31,432.69
GJ-3171-469828,2021-07-14,Austin Calderon,East,Chair,Furniture,1440.38,4,,135.39
tG-3352-943434,2023-03-06,Sarah Nelson,East,Table,Furniture,932.29,4,0.39,-251.13
PF-9372-643199,2023-10-06,Todd Dillon,South,Label,Office Supplies,431.46,5,,47.03
uC-0776-646014,2021-08-03,Kimberly Ross,East,Table,Furniture,1655.83,6,0.02,23.83
hv-9146-159782,2022-04-29,Erin Robbins,Central,Monitor,Technology,252.25,9,0.47,-24.58
mS-8098-401765,2022-06-15,Sabrina Richardson,East,Label,Office Supplies,532.29,4,0.35,-66.81
jh-6979-503593,2024-08-11,Tammy Johnson,East,Label,Office Supplies,1536.24,9,,37.85
QZ-0284-676026,2020-05-25,Alicia Gordon,East,Table,Furniture,590.26,2,,-55.5
Kl-7388-114555,2022-07-23,Danny Porter,South,Printer,Technology,1739.35,4,0.06,257.54
sz-6176-268878,2020-06-25,Sydney Hernandez,West,Label,Office Supplies,93.17,9,0.14,4.51
tI-5818-554164,2023-08-29,Manuel Scott,South,Desk,Furniture,896.7,2,0.22,154.63
Df-0956-206472,2023-02-20,Erica Rivera,South,Chair,Furniture,1687.97,5,0.35,835.19
wJ-5032-175795,2022-05-23,Yvonne Santos,Central,Monitor,Technology,866.27,9,0.06,170.57
TR-2125-615130,2022-03-10,Randy Mack,East,Desk,Furniture,,4,0.08,0.0
yK-1253-030808,2021-04-17,Deborah Howell,Central,Table,Furniture,1677.76,6,0.27,-389.68
jW-0698-223719,2023-09-01,Eric Warner,East,Desk,Furniture,1835.37,9,0.23,904.22
li-8329-459465,2021-02-01,Jason Williams,West,Desk,Furniture,521.76,8,0.21,34.9
Pb-2558-102519,2023-10-06,Christine Foster,West,Label,Office Supplies,1363.18,9,0.21,-334.13
xx-1563-924517,2023-01-12,Linda Oconnor,East,Paper,Office Supplies,,3,0.05,0.0
Il-3947-839366,2024-02-29,Anthony Alexander,East,Bookcase,Furniture,774.85,6,0.13,8.64
bd-3097-603290,2020-08-31,Jacob Reid,Central,Laptop,Technology,60.2,7,0.36,9.99
Zj-4885-507842,2024-12-19,Sarah Walter,South,Chair,Furniture,1606.07,1,0.38,501.0
fC-1301-543290,2024-10-10,Christopher Green,West,Laptop,Technology,196.8,3,,93.15
Lo-9599-783569,2024-08-11,Patricia Smith,East,Phone,Technology,351.14,7,0.13,158.26
gY-3592-455082,2022-10-23,Joseph Sosa MD,West,Chair,Furniture,1847.63,1,0.2,627.85
rm-1574-414415,2021-10-12,John Brown,East,Printer,Technology,408.6,4,0.15,65.29
Rg-5381-107220,2022-11-26,Robert Hunt,East,Chair,Furniture,1515.05,5,0.37,303.22
NM-2543-689877,2022-08-04,Tyler Nelson,East,Bookcase,Furniture,840.56,6,0.13,-67.77
LG-5854-111611,2022-10-26,James Johnson,West,Stapler,Office Supplies,1715.84,4,0.17,721.37
Cy-9097-312463,2025-03-17,Olivia Williams,Central,Monitor,Technology,828.23,7,0.5,233.21
Hm-5846-666824,2020-08-22,Kathryn Anderson,Central,Laptop,Technology,1593.56,2,0.41,-122.56
IQ-5227-951983,2023-08-17,Valerie Scott,East,Monitor,Technology,1447.41,8,0.15,421.12
OQ-5647-630079,2021-12-01,Christine Montoya,South,Pen,Office Supplies,1182.21,4,0.41,-3.42
nH-2851-532188,2022-06-06,Aaron Goodwin,Central,Phone,Technology,1105.5,6,0.18,-266.54
st-2164-664263,2020-04-27,Donna King,West,Laptop,Technology,1792.66,8,0.48,479.85
jq-3849-045571,2024-02-07,Ashley Ortiz,West,Table,Furniture,,6,,0.0
MB-2845-164446,2022-10-02,Ryan Brock,West,Label,Office Supplies,256.17,2,0.28,55.27
et-9338-399711,2024-10-06,,South,Monitor,Technology,1582.83,8,0.16,89.76
QI-2462-315236,2020-07-29,Michelle Poole,Central,Paper,Office Supplies,1447.16,4,0.29,256.66
DN-6045-703591,2021-03-24,Ashley Kelley,East,Stapler,Office Supplies,,4,,0.0
xp-7734-880078,2022-10-19,Vanessa Watson,West,Monitor,Technology,1857.02,3,0.46,-262.6
sG-3306-267197,2023-10-09,Kimberly Flores,West,Laptop,Technology,,6,0.43,0.0
VK-7945-239538,2020-06-21,Edward Pham,Central,Phone,Technology,1281.4,2,0.47,481.64
cZ-0476-256381,2022-03-31,Tara Austin,East,Bookcase,Furniture,233.87,2,0.08,-38.0
vr-0260-980150,2021-04-07,,East,Desk,Furniture,1049.69,3,0.37,-277.5
CT-3090-683618,2022-02-09,Kayla Patterson,Central,Bookcase,Furniture,1724.39,1,0.08,-269.78
Yf-4218-108433,2023-01-13,Chad Torres,West,Pen,Office Supplies,1761.25,1,0.02,-483.73
Bq-9486-938019,2021-02-06,Andrew Lee,Central,Bookcase,Furniture,170.05,3,0.18,46.4
Kn-3217-623926,2020-12-12,Anthony Ellis,East,Chair,Furniture,153.56,2,0.09,-18.04
dw-3708-308223,2020-06-28,Jason Phillips,West,Paper,Office Supplies,,4,0.05,0.0
Bg-8506-808574,2023-11-16,Dana Paul,Central,Monitor,Technology,289.93,3,0.4,-54.02
BE-3327-528174,2022-06-15,Craig Davis,Central,Table,Furniture,1588.21,8,0.39,766.38
at-2321-094195,2021-05-18,Tammy Franklin,West,Label,Office Supplies,106.04,5,0.22,-29.17
hS-3799-501712,2024-04-03,Kellie Moore,Central,Table,Furniture,478.99,10,0.42,207.77
hs-1190-719811,2024-04-09,Jody Jefferson,West,Desk,Furniture,1459.33,9,0.45,405.72
aE-0394-115642,2023-01-09,Jennifer Booker,West,Laptop,Technology,817.37,7,0.32,297.21
fU-4691-811764,2022-09-30,Allen Hawkins,East,Stapler,Office Supplies,1035.21,9,0.43,122.28
ns-8896-670553,2022-09-28,Melinda Snyder,South,Pen,Office Supplies,390.7,5,0.4,174.73
RM-1483-413900,2021-12-24,Miguel Williams,East,Bookcase,Furniture,1725.45,9,0.4,-137.16
ze-4849-356661,2023-06-29,Ian Clark,West,Printer,Technology,405.31,9,0.41,167.27
Jh-2262-858842,2022-05-21,Michael Miller,South,Printer,Technology,478.44,6,0.33,71.86
KC-3519-701466,2023-10-20,Tammy Reed,Central,Laptop,Technology,1356.2,5,0.33,616.71
Jy-8069-448998,2020-12-13,Stephanie Martinez,West,Desk,Furniture,17.39,3,0.06,-2.43
Lk-4302-536324,2024-12-06,Adam Jackson,West,Paper,Office Supplies,569.31,3,0.2,182.89
Ft-7552-047907,2024-05-26,Lynn Elliott,East,Monitor,Technology,1274.36,10,0.24,589.03
kD-0108-896308,2022-09-27,Andrew Green,Central,Desk,Furniture,1102.43,6,0.34,-211.15
UP-4649-754590,2020-08-20,Charles Jordan,Central,Phone,Technology,47.67,7,0.15,14.61
sg-6093-075353,2021-03-06,Jordan Colon MD,South,Label,Office Supplies,1729.26,5,,438.03
Xb-7929-035257,2025-03-14,,East,Monitor,Technology,1802.33,9,,411.4
nb-3992-902985,2021-02-05,Justin Foster,West,Monitor,Technology,1731.82,6,0.5,225.86
mS-4078-283953,2020-09-07,Andre Moyer,West,Monitor,Technology,1522.5,3,0.03,72.82
qu-8760-637471,2021-02-27,Daniel Marsh,South,Laptop,Technology,1080.69,7,0.26,145.33
XI-0162-198103,2025-03-13,Melissa Porter,Central,Monitor,Technology,809.53,2,0.33,-65.95
Nt-7543-815227,2020-12-20,Christy Banks,West,Stapler,Office Supplies,1491.18,2,0.47,470.21
Tr-9644-292250,2024-10-17,Carolyn Palmer,Central,Table,Furniture,1606.54,8,0.02,-348.73
Jd-8199-182892,2023-09-07,Shirley Wagner,West,Pen,Office Supplies,1799.61,1,0.36,-531.98
qF-3408-594766,2020-07-24,Joshua Pace,East,Laptop,Technology,1150.65,2,0.25,-105.59
BU-6875-496528,2023-10-21,Jimmy Carlson,South,Label,Office Supplies,234.97,6,0.06,103.28
iI-4190-467651,2021-09-29,Blake Durham,East,Bookcase,Furniture,70.33,2,0.03,6.14
Yk-1945-009381,2024-06-18,Shawn Pope,West,Stapler,Office Supplies,1630.32,10,0.42,746.59
Pe-1025-170117,2023-03-26,John Scott,West,Phone,Technology,166.72,6,0.04,39.94
Ym-5330-890529,2023-07-23,,West,Bookcase,Furniture,423.99,6,,129.05
ha-8876-804043,2020-10-23,Tyler Huffman,West,Bookcase,Furniture,355.67,6,0.22,98.33
Uo-3731-379786,2022-03-23,Michael Sutton,South,Pen,Office Supplies,1524.3,1,0.35,686.29
sr-6976-245727,2023-10-18,Kristen Thomas,East,Paper,Office Supplies,18.93,3,0.15,1.81
rY-3649-962928,2023-09-04,Howard White,Central,Phone,Technology,1393.34,9,0.25,696.55
Tp-9934-454830,2020-11-03,Henry Ramirez,West,Table,Furniture,502.43,8,0.24,87.59
wX-9303-945719,2020-05-25,Scott James,East,Table,Furniture,1642.7,5,0.12,270.87
AK-9980-111160,2025-01-20,Pamela Fields,West,Label,Office Supplies,1287.96,7,0.39,34.59
Ss-7714-976521,2024-07-01,Tara Boyer,West,Phone,Technology,1647.64,5,0.21,700.66
nG-4804-417873,2023-08-16,Shane Armstrong,East,Phone,Technology,624.41,10,0.35,113.03
Ph-2597-148371,2023-02-02,Shirley Fernandez,East,Phone,Technology,443.61,9,0.13,141.34
qh-9710-071709,2020-08-12,Michele Norman,Central,Monitor,Technology,1098.4,8,0.02,-277.16
hj-3232-857652,2024-05-06,Terry Brooks,South,Desk,Furniture,1766.53,7,0.48,-138.56
yG-1987-679154,2023-05-27,John Gonzales,West,Bookcase,Furniture,1625.95,10,0.3,-440.14
oV-4336-291906,2023-12-21,Melissa Wilson,West,Phone,Technology,1659.44,3,0.1,226.05
il-0929-094709,2025-01-25,Michelle Mcclure,West,Bookcase,Furniture,1330.37,9,0.42,-357.95
bG-0576-046933,2023-03-26,Christopher Diaz,South,Desk,Furniture,1887.31,7,0.24,242.67
Sr-3126-996910,2021-09-29,William Peterson,South,Laptop,Technology,,8,0.47,0.0
bz-6946-549780,2025-01-09,Andrew Coleman,East,Monitor,Technology,1740.27,8,0.37,473.51
Uv-1292-523856,2022-08-09,Andrew Anderson,East,Phone,Technology,648.5,1,0.17,-178.35
ZR-8975-930621,2020-06-07,Gina Martinez,East,Bookcase,Furniture,1333.82,1,0.38,87.57
ot-0354-485269,2024-04-28,Luke Whitehead,West,Laptop,Technology,40.56,10,0.15,11.9
Wy-1162-243654,2021-02-13,Richard Flowers,South,Stapler,Office Supplies,1669.48,4,0.35,192.6
sN-9725-486429,2021-10-12,James Cook,East,Laptop,Technology,1431.31,5,0.03,668.48
rA-7286-820187,2023-11-12,,Central,Chair,Furniture,,4,0.47,0.0
Qs-3843-319534,2021-11-16,Brandon Clark,South,Pen,Office Supplies,1784.35,7,0.08,11.33
zx-0751-391805,2024-09-12,William Johnson,South,Desk,Furniture,197.34,3,0.08,81.9
rm-1523-213406,2020-07-10,Katherine Hall,West,Label,Office Supplies,1452.47,4,0.23,-120.98
vr-7293-638378,2021-10-24,John Hurley,West,Chair,Furniture,213.87,2,0.19,13.53
qp-8306-119525,2021-02-21,Mr. Daniel Krause,South,Label,Office Supplies,1868.61,8,0.19,829.67
GY-2864-221423,2023-03-01,Kimberly Campbell,West,Bookcase,Furniture,165.08,6,0.11,78.32
iP-7683-650229,2021-07-13,James Torres,Central,Label,Office Supplies,980.23,1,0.03,453.42
Lj-4246-388578,2023-03-27,Steven Montes,Central,Bookcase,Furniture,445.75,9,0.21,131.44
fV-9780-184073,2022-07-12,Andrew Smith,South,Laptop,Technology,915.44,5,0.25,-258.03
ZB-3400-592351,2022-06-26,Crystal Shaw,South,Pen,Office Supplies,1043.12,3,0.22,473.93
kr-2498-098045,2022-10-11,Donald Johnson,East,Table,Furniture,157.24,8,0.42,11.46
up-3910-911728,2025-03-22,,East,Printer,Technology,1589.69,1,0.37,361.28
mZ-4318-544509,2022-09-16,Andrea White,East,Laptop,Technology,1834.13,9,0.01,414.98
KL-1734-808547,2021-09-10,Briana Gonzalez,East,Desk,Furniture,528.54,2,0.42,-11.1
Ez-5433-144253,2023-07-22,William Smith,West,Phone,Technology,,2,0.18,0.0
QP-4492-069455,2024-08-19,Jennifer Hooper,East,Laptop,Technology,15.48,2,0.11,6.01
LG-3940-227350,2020-04-28,James Rivas,West,Table,Furniture,565.26,8,0.27,-12.67
WU-3318-836592,2021-04-03,Steven Matthews,East,Laptop,Technology,504.03,10,0.44,-128.81
nt-8300-957227,2023-11-23,Thomas Thompson,East,Pen,Office Supplies,,9,0.12,0.0
QD-9274-226167,2024-10-28,Ellen Griffin,South,Phone,Technology,422.57,2,0.18,-11.23
BW-4308-318416,2023-10-08,Rebecca Allen,South,Desk,Furniture,22.84,1,0.02,8.0
bp-0952-734716,2021-01-03,Adam Escobar,East,Desk,Furniture,1140.47,7,0.05,195.46
kc-8497-119697,2023-03-25,,Central,Stapler,Office Supplies,1910.96,1,0.45,873.05
rI-4407-396158,2024-05-01,Zachary Adams,West,Label,Office Supplies,,10,0.37,0.0
Ss-8260-083171,2022-10-22,Casey Francis,West,Desk,Furniture,1691.71,2,0.12,301.83
SP-1546-431421,2022-08-23,Allison Long,West,Pen,Office Supplies,446.92,7,0.36,202.17
kQ-5272-760401,2021-11-29,Corey King,Central,Laptop,Technology,1977.95,8,,333.0
BO-0145-418996,2022-02-28,Breanna Benitez,South,Desk,Furniture,,7,0.19,0.0
ON-6836-404248,2021-03-08,Scott Chan,Central,Phone,Technology,1482.31,8,,370.47
qD-6532-090509,2022-06-21,John Smith,Central,Printer,Technology,118.13,6,0.38,-8.62
tA-1528-977146,2024-11-23,Roger Potts,Central,Laptop,Technology,643.58,6,0.18,160.22
iC-7269-158809,2023-06-23,,West,Paper,Office Supplies,1890.29,8,0.25,53.55
Yj-0322-315195,2024-11-19,Kelly Berry,East,Printer,Technology,267.71,7,0.02,79.82
UP-2671-329772,2024-08-06,Travis English,East,Table,Furniture,1591.53,8,0.38,-184.11
dP-7123-681951,2024-04-28,Austin Powell,Central,Pen,Office Supplies,577.21,8,,-42.02
Wv-4625-114792,2020-08-09,Kathleen Hansen,South,Table,Furniture,1422.55,5,0.42,274.57
lK-4613-370963,2022-06-10,David Duran,Central,Laptop,Technology,1003.49,3,0.43,-39.62
Ux-2423-236397,2022-06-30,Brittney Short,West,Phone,Technology,823.4,1,0.49,41.21
qs-4400-450941,2021-06-09,Cameron Young,West,Pen,Office Supplies,813.29,7,0.39,271.63
LN-7459-249368,2024-06-27,Michelle King,East,Desk,Furniture,1989.24,8,0.09,928.89
vM-7959-483038,2022-05-13,Deborah Chapman,West,Bookcase,Furniture,1478.45,10,0.28,434.75
Fo-2129-553411,2023-11-06,Dale Bryant,West,Bookcase,Furniture,1171.55,9,0.03,25.81
gz-0219-422135,2024-08-31,Casey Nelson,South,Stapler,Office Supplies,1614.87,1,0.16,581.45
AD-7939-569238,2024-08-26,Erica Green,South,Laptop,Technology,611.4,10,0.33,-71.52
XZ-8728-123073,2024-10-05,William Collins,East,Monitor,Technology,403.25,7,0.09,103.03
Dv-4540-887347,2025-02-24,Mr. Nathaniel Jackson,West,Desk,Furniture,271.01,9,0.41,-5.93
jy-8599-629119,2022-09-11,Joel Mcdonald,South,Monitor,Technology,1131.97,7,0.45,563.44
Ld-6577-145781,2020-08-01,Brittany Gilbert,East,Monitor,Technology,1525.29,3,0.45,497.36
hy-2280-959843,2022-04-18,Dr. Angel Williamson,South,Monitor,Technology,1609.34,3,0.42,-46.71
tZ-1356-381008,2022-12-02,Miguel Beltran,West,Printer,Technology,1819.21,2,0.39,521.14
El-8281-990632,2023-09-10,John Davis,Central,Stapler,Office Supplies,1657.77,10,0.14,87.13
WM-4790-356990,2022-03-22,Christopher Thompson,East,Table,Furniture,1442.9,1,0.11,199.9
bv-2596-711143,2022-05-18,Alejandro Smith,West,Bookcase,Furniture,1299.07,3,0.47,538.58
jg-2290-147820,2020-12-14,Cory Bullock,South,Monitor,Technology,532.01,1,0.3,40.78
JD-1500-037890,2022-06-27,Bethany Evans,West,Laptop,Technology,810.27,5,0.06,28.32
